date,ouv,haut,bas,clot,vol,devise,Unnamed: 7,USDCHFopen,USDCHFhigh,USDCHFlow,USDCHFclose,USDEURopen,USDEURhigh,USDEURlow,USDEURclose,USDGBPopen,USDGBPhigh,USDGBPlow,USDGBPclose,USDJPYopen,USDJPYhigh,USDJPYlow,USDJPYclose,USDCNYopen,USDCNYhigh,USDCNYlow,USDCNYclose,USDGDopen,USDGDhigh,USDGDlow,USDGDclose
2023-03-24 00:00:00+00:00,1992.64,2002.8,1975.25,1977.47,0,USD,,0.9164000153541564,0.92153000831604,0.915499985218048,0.9164000153541564,0.9229300022125244,0.9329299926757812,0.9225940108299256,0.9229300022125244,0.8143699765205383,0.8201900124549866,0.8136699795722961,0.8142300248146057,130.86500549316406,130.91900634765625,129.6739959716797,130.86500549316406,6.818399906158447,6.879199981689453,6.818399906158447,6.818399906158447,1.3274999856948853,1.3345199823379517,1.326799988746643,1.3274999856948853
2023-03-23 00:00:00+00:00,1967.5,2003.14,1966.3,1993.84,0,USD,,0.9165199995040894,0.9175500273704528,0.9122300148010254,0.9165199995040894,0.9199299812316896,0.9200800061225892,0.9149969816207886,0.9199299812316896,0.8144199848175049,0.8152199983596802,0.8101999759674072,0.8143500089645386,131.1790008544922,131.63600158691406,130.447998046875,131.1790008544922,6.879199981689453,6.879700183868408,6.812900066375732,6.879199981689453,1.329609990119934,1.3297200202941897,1.3236000537872314,1.329609990119934
2023-03-22 00:00:00+00:00,1942.01,1977.93,1934.97,1969.94,0,USD,,0.9214699864387512,0.9244999885559082,0.9207000136375428,0.9214699864387512,0.9281399846076964,0.9294099807739258,0.9258000254631042,0.9281399846076964,0.8179399967193604,0.8190500140190125,0.813289999961853,0.8179900050163269,132.34800720214844,132.9929962158203,132.26699829101562,132.34800720214844,6.882999897003174,6.892300128936768,6.8734002113342285,6.882999897003174,1.3367799520492554,1.3378599882125854,1.3325999975204468,1.3367799520492554
2023-03-21 00:00:00+00:00,1978.19,1985.08,1935.57,1940.53,0,USD,,0.929199993610382,0.93163001537323,0.922469973564148,0.929199993610382,0.9329100251197816,0.934149980545044,0.9270200133323668,0.9329100251197816,0.8146799802780151,0.8208199739456177,0.8142099976539612,0.8145800232887268,131.39199829101562,132.43699645996094,131.04800415039062,131.39199829101562,6.877699851989746,6.883900165557861,6.861199855804443,6.877699851989746,1.3372000455856323,1.339859962463379,1.3342000246047974,1.3372000455856323
2023-03-20 00:00:00+00:00,1976.47,2009.3,1966.38,1979.09,0,USD,,0.9267399907112122,0.9310200214385986,0.9241799712181092,0.9267399907112122,0.9364299774169922,0.9405199885368348,0.9319199919700624,0.9364299774169922,0.8204699754714966,0.8218200206756592,0.8153200149536133,0.8205000162124634,132.28399658203125,132.6300048828125,130.55799865722656,132.28399658203125,6.886099815368652,6.902100086212158,6.870399951934815,6.886099815368652,1.3404200077056885,1.3436000347137451,1.337399959564209,1.3404200077056885
2023-03-17 00:00:00+00:00,1920.04,1989.24,1918.55,1989.01,0,USD,,0.92917001247406,0.9295099973678588,0.9241499900817872,0.92917001247406,0.9421399831771852,0.9423199892044068,0.9372400045394896,0.9421399831771852,0.8256409764289856,0.826229989528656,0.8212500214576721,0.82573002576828,133.3679962158203,133.5659942626953,131.83700561523438,133.3679962158203,6.897500038146973,6.89769983291626,6.861299991607666,6.897500038146973,1.3459700345993042,1.3471800088882446,1.3409500122070312,1.3459700345993042
2023-03-16 00:00:00+00:00,1921.16,1933.31,1907.66,1919.47,0,USD,,0.931029975414276,0.9319400191307068,0.9231500029563904,0.931029975414276,0.9448800086975098,0.947409987449646,0.9403300285339355,0.9448800086975098,0.8286200165748596,0.8313000202178955,0.8253099918365479,0.8285499811172485,132.9290008544922,133.45799255371094,131.74400329589844,132.9290008544922,6.905900001525879,6.909599781036377,6.8881001472473145,6.905900001525879,1.351009964942932,1.3516000509262085,1.3454999923706057,1.351009964942932
2023-03-15 00:00:00+00:00,1904.64,1937.07,1885.96,1918.39,0,USD,,0.9144999980926514,0.9255800247192384,0.9122899770736694,0.9144999980926514,0.9321699738502502,0.950540006160736,0.9293599724769592,0.9321699738502502,0.8229100108146667,0.8320099711418152,0.8209199905395508,0.8228999972343445,134.39700317382812,135.05799865722656,132.2519989013672,134.39700317382812,6.870500087738037,6.907299995422363,6.867099761962891,6.870500087738037,1.345080018043518,1.3525700569152832,1.3408000469207764,1.345080018043518
2023-03-14 00:00:00+00:00,1910.36,1914.1,1905.57,1902.4,0,USD,,0.9124910235404968,0.9163299798965454,0.9097399711608888,0.9124910235404968,0.9323999881744384,0.936360001564026,0.9304800033569336,0.9323999881744384,0.8218200206756592,0.8236200213432312,0.8195300102233887,0.8216000199317932,133.11399841308594,134.8730010986328,133.0709991455078,133.11399841308594,6.844600200653076,6.883999824523926,6.844200134277344,6.844600200653076,1.3467999696731567,1.348760008811951,1.343269944190979,1.3467999696731567
2023-03-13 00:00:00+00:00,1886.39,1914.51,1871.64,1913.56,0,USD,,0.91839998960495,0.9200599789619446,0.907140016555786,0.91839998960495,0.9360100030899048,0.938759982585907,0.9313399791717528,0.9360100030899048,0.8280100226402283,0.829770028591156,0.8212800025939941,0.8278599977493286,134.97000122070312,135.02000427246094,132.29299926757812,134.97999572753906,6.905200004577637,6.916100025177002,6.8358001708984375,6.905200004577637,1.3473800420761108,1.3502099514007568,1.342620015144348,1.3473800420761108
2023-03-10 00:00:00+00:00,1831.11,1870.03,1827.84,1867.83,0,USD,,0.9328500032424928,0.9328600168228148,0.91771000623703,0.9328500032424928,0.9447600245475768,0.9455599784851074,0.9347000122070312,0.9447600245475768,0.8386499881744385,0.8395199775695801,0.8257799744606018,0.8387500047683716,136.39500427246094,136.97900390625,134.1719970703125,136.39500427246094,6.963600158691406,6.970300197601318,6.896299839019775,6.963600158691406,1.353219985961914,1.3574399948120115,1.3470100164413452,1.353219985961914
2023-03-09 00:00:00+00:00,1814.6,1835.08,1812.3,1830.92,0,USD,,0.9408699870109558,0.9415199756622314,0.9352999925613404,0.9408699870109558,0.9479100108146667,0.9488999843597412,0.944599986076355,0.9479100108146667,0.8439199924468994,0.8450400233268738,0.8378400206565857,0.8438699841499329,137.2259979248047,137.2519989013672,135.99000549316406,137.2259979248047,6.950300216674805,6.972700119018555,6.949999809265137,6.950300216674805,1.3531999588012695,1.3551100492477417,1.3499000072479248,1.3531999588012695
2023-03-08 00:00:00+00:00,1814.19,1823.92,1809.53,1813.81,0,USD,,0.942229986190796,0.9437999725341796,0.9389399886131288,0.942229986190796,0.9477999806404114,0.949970006942749,0.9457799792289734,0.9477999806404114,0.8453500270843506,0.8468899726867676,0.8433200120925903,0.8454700112342834,137.39100646972656,137.89599609375,136.50599670410156,137.39100646972656,6.961400032043457,6.976200103759766,6.944300174713135,6.961400032043457,1.3544600009918213,1.3564599752426147,1.3506900072097778,1.3544600009918213
2023-03-07 00:00:00+00:00,1846.37,1851.61,1812.8,1814.06,0,USD,,0.9306899905204772,0.9413400292396544,0.9285600185394288,0.9306899905204772,0.9355999827384948,0.945930004119873,0.9348999857902528,0.9355999827384948,0.8314800262451172,0.8436999917030334,0.8289099931716919,0.8314999938011169,135.99899291992188,136.94700622558594,135.58099365234375,135.99899291992188,6.929399967193604,6.961599826812744,6.922100067138672,6.929399967193604,1.345139980316162,1.3527400493621826,1.343369960784912,1.345139980316162
2023-03-06 00:00:00+00:00,1853.65,1857.88,1845.34,1846.92,0,USD,,0.9368000030517578,0.9372299909591676,0.9307000041007996,0.9368000030517578,0.941070020198822,0.941349983215332,0.9351199865341188,0.941070020198822,0.8312199711799622,0.8337200284004211,0.8300099968910217,0.8313599824905396,135.8699951171875,136.1790008544922,135.39500427246094,135.86000061035156,6.906799793243408,6.934000015258789,6.903900146484375,6.906799793243408,1.345170021057129,1.346619963645935,1.3432999849319458,1.345170021057129
2023-03-03 00:00:00+00:00,1836.45,1856.36,1836.44,1855.0,0,USD,,0.9418699741363524,0.9420599937438964,0.9369000196456908,0.9418699741363524,0.9434199929237366,0.9441699981689452,0.9408000111579896,0.9434199929237366,0.8367900252342224,0.836870014667511,0.8320299983024597,0.8367099761962891,136.7050018310547,136.74000549316406,135.8280029296875,136.7050018310547,6.91379976272583,6.914299964904785,6.887700080871582,6.91379976272583,1.3473299741744995,1.348420023918152,1.3451600074768066,1.3473299741744995
2023-03-02 00:00:00+00:00,1837.7,1838.65,1830.15,1836.26,0,USD,,0.9394699931144714,0.9439600110054016,0.9392399787902832,0.9394699931144714,0.9373000264167786,0.9448699951171876,0.9369699954986572,0.9373000264167786,0.8312299847602844,0.8383899927139282,0.8308200240135193,0.8312600255012512,136.19400024414062,137.06500244140625,136.08799743652344,136.19400024414062,6.868000030517578,6.917200088500977,6.868000030517578,6.868000030517578,1.341920018196106,1.3503199815750122,1.3408000469207764,1.341920018196106
2023-03-01 00:00:00+00:00,1827.09,1844.49,1823.15,1837.18,0,USD,,0.941868007183075,0.9428200125694276,0.9351000189781188,0.941868007183075,0.9454200267791748,0.9464600086212158,0.9353600144386292,0.9454200267791748,0.8311600089073181,0.835640013217926,0.8272500038146973,0.8310099840164185,136.34800720214844,136.46200561523438,135.25999450683594,136.34800720214844,6.932300090789795,6.932400226593018,6.861499786376953,6.932300090789795,1.348330020904541,1.349850058555603,1.3387900590896606,1.348330020904541
2023-02-28 00:00:00+00:00,1817.48,1830.97,1805.18,1826.65,0,USD,,0.9355999827384948,0.9388999938964844,0.9340000152587892,0.9355999827384948,0.9423999786376952,0.9449700117111206,0.939408004283905,0.9423999786376952,0.828980028629303,0.8314200043678284,0.8235499858856201,0.8290799856185913,136.31700134277344,136.90899658203125,136.02200317382812,136.31700134277344,6.943900108337402,6.9475998878479,6.92080020904541,6.943900108337402,1.346500039100647,1.3502700328826904,1.3452999591827393,1.346500039100647
2023-02-27 00:00:00+00:00,1812.06,1820.03,1806.77,1816.48,0,USD,,0.9400299787521362,0.9428600072860718,0.9344199895858764,0.9400299787521362,0.9474400281906128,0.9493499994277954,0.9417399764060974,0.9474400281906128,0.8367400169372559,0.838699996471405,0.8294000029563904,0.836650013923645,136.39500427246094,136.4759979248047,135.9290008544922,136.39500427246094,6.954999923706055,6.9721999168396,6.941800117492676,6.954999923706055,1.3495899438858032,1.351639986038208,1.3460999727249146,1.3495899438858032
2023-02-24 00:00:00+00:00,1822.67,1827.83,1809.08,1811.04,0,USD,,0.9336900115013124,0.9401299953460692,0.9326000213623048,0.9336900115013124,0.9435700178146362,0.9489700198173524,0.9421300292015076,0.9435700178146362,0.8321300148963928,0.8381199836730957,0.83051997423172,0.832099974155426,134.6280059814453,136.4239959716797,134.18099975585938,134.6280059814453,6.9070000648498535,6.959199905395508,6.9070000648498535,6.9070000648498535,1.342829942703247,1.3497999906539917,1.3411999940872192,1.342829942703247
2023-02-23 00:00:00+00:00,1825.46,1833.8,1817.84,1824.29,0,USD,,0.9312400221824646,0.9345099925994872,0.9287999868392944,0.9312400221824646,0.9428799748420716,0.9449999928474426,0.9406999945640564,0.9428799748420716,0.8299400210380554,0.8324000239372253,0.8281300067901611,0.8298799991607666,134.9320068359375,135.34300231933594,134.6439971923828,134.9320068359375,6.891300201416016,6.907100200653076,6.872399806976318,6.891300201416016,1.3401999473571775,1.3439300060272217,1.3375999927520752,1.3401999473571775
