date,ouv,haut,bas,clot,vol,devise,Unnamed: 7
13/10/2021 00:00,1759.9,1796.075,1758.03,1792.98,0,USD,
12/10/2021 00:00,1753.9,1769.325,1753.9,1760.34,0,USD,
11/10/2021 00:00,1757.275,1760.21,1750.26,1753.815,0,USD,
08/10/2021 00:00,1755.985,1781.355,1754.475,1756.535,0,USD,
07/10/2021 00:00,1762.825,1766.96,1752.06,1754.98,0,USD,
06/10/2021 00:00,1760.0,1765.165,1746.04,1763.74,0,USD,
05/10/2021 00:00,1769.4,1769.4,1749.16,1759.735,0,USD,
04/10/2021 00:00,1760.8,1770.43,1747.7,1768.19,0,USD,
01/10/2021 00:00,1756.95,1764.285,1749.915,1759.95,0,USD,
30/09/2021 00:00,1727.2,1764.224,1722.385,1757.3,0,USD,
29/09/2021 00:00,1734.3,1745.58,1721.765,1725.94,0,USD,
28/09/2021 00:00,1750.8,1751.892,1728.25,1733.705,0,USD,
27/09/2021 00:00,1750.5,1760.75,1744.905,1750.55,0,USD,
24/09/2021 00:00,1742.785,1757.683,1740.643,1747.89,0,USD,
23/09/2021 00:00,1768.1,1776.34,1738.225,1740.595,0,USD,
22/09/2021 00:00,1774.375,1787.219,1765.45,1767.255,0,USD,
21/09/2021 00:00,1764.265,1781.71,1758.055,1774.32,0,USD,
20/09/2021 00:00,1748.665,1767.015,1747.8,1765.498,0,USD,
17/09/2021 00:00,1753.4,1767.51,1747.531,1752.94,0,USD,
16/09/2021 00:00,1794.005,1794.005,1745.73,1752.575,0,USD,
15/09/2021 00:00,1804.1,1806.75,1790.6,1793.83,0,USD,
14/09/2021 00:00,1793.7,1808.765,1782.577,1805.31,0,USD,
13/09/2021 00:00,1787.66,1798.265,1785.885,1793.45,0,USD,
10/09/2021 00:00,1794.5,1803.857,1787.345,1788.345,0,USD,
09/09/2021 00:00,1788.045,1800.975,1784.23,1794.145,0,USD,
08/09/2021 00:00,1793.8,1802.175,1782.721,1789.59,0,USD,
07/09/2021 00:00,1823.275,1823.275,1792.585,1793.71,0,USD,
06/09/2021 00:00,1827.1,1828.35,1821.2,1823.3,0,USD,
03/09/2021 00:00,1809.735,1834.0,1809.735,1828.055,0,USD,
02/09/2021 00:00,1814.2,1817.125,1805.175,1809.615,0,USD,
01/09/2021 00:00,1813.56,1819.987,1808.77,1814.055,0,USD,
31/08/2021 00:00,1810.0,1819.2,1801.907,1815.205,0,USD,
30/08/2021 00:00,1817.095,1818.145,1807.77,1809.535,0,USD,
27/08/2021 00:00,1799.925,1819.239,1786.331,1818.28,0,USD,
26/08/2021 00:00,1790.38,1798.234,1780.135,1791.87,0,USD,
25/08/2021 00:00,1802.91,1802.91,1782.65,1790.09,0,USD,
24/08/2021 00:00,1805.345,1809.51,1800.83,1803.685,0,USD,
23/08/2021 00:00,1787.575,1806.35,1784.415,1804.955,0,USD,
20/08/2021 00:00,1779.5,1788.445,1778.515,1781.645,0,USD,
19/08/2021 00:00,1787.0,1792.15,1775.89,1780.285,0,USD,
18/08/2021 00:00,1785.8,1793.84,1777.415,1786.9,0,USD,
17/08/2021 00:00,1787.332,1795.4,1780.715,1785.275,0,USD,
16/08/2021 00:00,1779.86,1789.235,1770.9,1787.27,0,USD,
13/08/2021 00:00,1752.875,1779.295,1752.875,1778.324,0,USD,
12/08/2021 00:00,1750.9,1758.185,1741.985,1752.9,0,USD,
11/08/2021 00:00,1729.0,1754.435,1729.0,1752.4,0,USD,
10/08/2021 00:00,1729.4,1738.275,1717.91,1728.63,0,USD,
09/08/2021 00:00,1763.0,1763.0,1724.015,1730.09,0,USD,
06/08/2021 00:00,1804.5,1804.5,1758.81,1761.675,0,USD,
05/08/2021 00:00,1812.0,1814.88,1798.0,1804.29,0,USD,
04/08/2021 00:00,1810.675,1831.755,1806.695,1812.015,0,USD,
03/08/2021 00:00,1810.62,1815.025,1807.29,1810.585,0,USD,
02/08/2021 00:00,1814.01,1819.57,1805.9,1813.295,0,USD,
30/07/2021 00:00,1828.1,1831.27,1810.34,1813.969,0,USD,
29/07/2021 00:00,1806.5,1832.685,1806.5,1828.06,0,USD,
28/07/2021 00:00,1804.93,1809.84,1793.39,1807.575,0,USD,
27/07/2021 00:00,1797.575,1805.29,1793.71,1799.545,0,USD,
26/07/2021 00:00,1802.225,1811.515,1796.47,1798.44,0,USD,
23/07/2021 00:00,1806.9,1810.415,1790.665,1801.91,0,USD,
22/07/2021 00:00,1804.0,1808.105,1792.875,1806.325,0,USD,
21/07/2021 00:00,1810.2,1813.789,1794.85,1803.64,0,USD,
20/07/2021 00:00,1813.4,1824.869,1805.24,1810.105,0,USD,
19/07/2021 00:00,1811.8,1815.71,1795.16,1812.575,0,USD,
16/07/2021 00:00,1829.4,1829.4,1809.205,1811.31,0,USD,
15/07/2021 00:00,1827.3,1833.89,1820.36,1829.44,0,USD,
14/07/2021 00:00,1808.2,1829.75,1808.2,1827.77,0,USD,
13/07/2021 00:00,1806.6,1816.925,1798.876,1807.525,0,USD,
12/07/2021 00:00,1802.715,1807.575,1791.88,1805.86,0,USD,
09/07/2021 00:00,1802.845,1812.42,1796.745,1808.295,0,USD,
08/07/2021 00:00,1797.485,1818.34,1794.8,1802.8,0,USD,
07/07/2021 00:00,1797.6,1809.65,1797.11,1803.785,0,USD,
06/07/2021 00:00,1791.875,1815.037,1790.235,1797.135,0,USD,
05/07/2021 00:00,1787.535,1794.215,1784.5,1791.875,0,USD,
02/07/2021 00:00,1776.4,1795.055,1774.42,1788.1,0,USD,
01/07/2021 00:00,1770.3,1782.775,1768.55,1776.815,0,USD,
30/06/2021 00:00,1761.0,1774.42,1753.455,1769.925,0,USD,
29/06/2021 00:00,1778.38,1779.035,1751.335,1761.455,0,USD,
28/06/2021 00:00,1781.3,1785.812,1773.55,1778.695,0,USD,
25/06/2021 00:00,1775.125,1790.255,1775.125,1779.9,0,USD,
24/06/2021 00:00,1778.9,1788.005,1773.6,1775.025,0,USD,
23/06/2021 00:00,1782.12,1794.92,1773.45,1777.43,0,USD,
22/06/2021 00:00,1783.2,1787.865,1772.73,1778.025,0,USD,
21/06/2021 00:00,1764.3,1786.49,1764.3,1783.055,0,USD,
18/06/2021 00:00,1773.4,1796.882,1761.262,1763.35,0,USD,
17/06/2021 00:00,1812.6,1819.59,1767.4,1772.6,0,USD,
16/06/2021 00:00,1858.1,1863.305,1820.775,1821.325,0,USD,
15/06/2021 00:00,1866.2,1869.08,1851.85,1859.235,0,USD,
14/06/2021 00:00,1877.58,1877.58,1844.84,1865.805,0,USD,
11/06/2021 00:00,1897.8,1903.026,1874.69,1876.272,0,USD,
10/06/2021 00:00,1888.8,1899.385,1870.677,1898.752,0,USD,
09/06/2021 00:00,1892.872,1898.92,1887.415,1888.725,0,USD,
08/06/2021 00:00,1898.98,1903.52,1884.234,1893.285,0,USD,
07/06/2021 00:00,1891.485,1900.125,1881.62,1899.267,0,USD,
04/06/2021 00:00,1870.3,1896.165,1865.655,1891.085,0,USD,
03/06/2021 00:00,1907.7,1907.7,1865.505,1870.875,0,USD,
02/06/2021 00:00,1900.4,1909.098,1894.4,1908.315,0,USD,
01/06/2021 00:00,1908.175,1916.61,1892.544,1899.765,0,USD,
31/05/2021 00:00,1903.445,1908.175,1902.185,1908.175,0,USD,
28/05/2021 00:00,1892.895,1905.795,1882.6,1903.809,0,USD,
27/05/2021 00:00,1896.51,1903.675,1888.65,1897.32,0,USD,
26/05/2021 00:00,1899.1,1912.787,1890.875,1896.38,0,USD,
25/05/2021 00:00,1879.95,1900.345,1873.38,1899.805,0,USD,
24/05/2021 00:00,1884.755,1886.334,1875.337,1882.77,0,USD,
21/05/2021 00:00,1877.5,1889.455,1870.277,1880.82,0,USD,
20/05/2021 00:00,1869.5,1883.903,1865.3,1877.325,0,USD,
19/05/2021 00:00,1868.085,1889.885,1852.414,1869.915,0,USD,
18/05/2021 00:00,1865.7,1875.005,1863.432,1869.8,0,USD,
17/05/2021 00:00,1854.36,1868.53,1844.132,1866.09,0,USD,
14/05/2021 00:00,1826.4,1843.637,1822.684,1843.235,0,USD,
13/05/2021 00:00,1816.4,1828.68,1809.002,1826.85,0,USD,
12/05/2021 00:00,1830.945,1843.619,1813.7,1815.05,0,USD,
11/05/2021 00:00,1835.9,1841.842,1818.235,1837.125,0,USD,
10/05/2021 00:00,1831.275,1845.265,1831.275,1836.355,0,USD,
07/05/2021 00:00,1819.52,1843.335,1817.395,1830.525,0,USD,
06/05/2021 00:00,1786.0,1818.051,1786.0,1815.37,0,USD,
05/05/2021 00:00,1780.68,1787.645,1770.6,1787.47,0,USD,
04/05/2021 00:00,1792.3,1798.909,1771.21,1779.33,0,USD,
03/05/2021 00:00,1774.595,1797.735,1769.13,1792.985,0,USD,
30/04/2021 00:00,1770.8,1773.3,1764.307,1768.72,0,USD,
29/04/2021 00:00,1785.16,1785.842,1756.265,1772.55,0,USD,
28/04/2021 00:00,1771.065,1782.6,1762.82,1782.15,0,USD,
27/04/2021 00:00,1780.4,1785.454,1775.3,1776.115,0,USD,
26/04/2021 00:00,1777.46,1783.54,1768.933,1781.3,0,USD,
23/04/2021 00:00,1785.175,1795.915,1770.12,1776.664,0,USD,
22/04/2021 00:00,1793.485,1794.745,1777.52,1783.425,0,USD,
21/04/2021 00:00,1781.565,1797.685,1777.829,1794.19,0,USD,
20/04/2021 00:00,1770.3,1780.44,1763.69,1779.265,0,USD,
19/04/2021 00:00,1778.02,1790.134,1766.845,1770.525,0,USD,
16/04/2021 00:00,1763.835,1783.8,1761.635,1775.94,0,USD,
15/04/2021 00:00,1737.0,1769.62,1737.0,1764.18,0,USD,
14/04/2021 00:00,1745.407,1748.585,1732.705,1737.095,0,USD,
13/04/2021 00:00,1733.4,1748.942,1723.817,1745.685,0,USD,
12/04/2021 00:00,1743.675,1744.905,1727.78,1732.345,0,USD,
09/04/2021 00:00,1755.425,1755.425,1731.33,1742.975,0,USD,
08/04/2021 00:00,1740.11,1758.68,1739.654,1756.469,0,USD,
07/04/2021 00:00,1739.055,1743.22,1730.74,1736.71,0,USD,
06/04/2021 00:00,1729.425,1745.46,1727.885,1743.5,0,USD,
01/04/2021 00:00,1711.205,1730.165,1710.275,1729.53,0,USD,
31/03/2021 00:00,1685.005,1715.38,1678.945,1707.9,0,USD,
30/03/2021 00:00,1712.3,1712.3,1678.964,1683.47,0,USD,
29/03/2021 00:00,1732.695,1732.695,1706.07,1710.945,0,USD,
26/03/2021 00:00,1728.095,1736.75,1721.68,1732.695,0,USD,
25/03/2021 00:00,1735.11,1745.5,1722.137,1727.4,0,USD,
24/03/2021 00:00,1727.275,1738.47,1727.275,1734.965,0,USD,
23/03/2021 00:00,1737.61,1742.445,1724.78,1728.0,0,USD,
22/03/2021 00:00,1743.95,1743.95,1727.46,1738.8,0,USD,
19/03/2021 00:00,1734.6,1746.05,1732.15,1743.95,0,USD,
18/03/2021 00:00,1746.035,1752.915,1717.0,1734.2,0,USD,
17/03/2021 00:00,1735.495,1751.58,1724.625,1745.1,0,USD,
16/03/2021 00:00,1732.105,1741.145,1726.378,1730.6,0,USD,
15/03/2021 00:00,1727.605,1734.55,1722.265,1731.6,0,USD,
12/03/2021 00:00,1722.7,1725.4,1699.55,1724.772,0,USD,
11/03/2021 00:00,1726.695,1739.925,1719.405,1723.478,0,USD,
10/03/2021 00:00,1712.63,1726.26,1708.365,1725.325,0,USD,
09/03/2021 00:00,1684.9,1720.59,1680.09,1717.105,0,USD,
08/03/2021 00:00,1707.2,1713.99,1677.1,1681.3,0,USD,
05/03/2021 00:00,1696.55,1707.25,1687.4,1701.2,0,USD,
04/03/2021 00:00,1711.4,1722.75,1690.7,1699.59,0,USD,
03/03/2021 00:00,1738.3,1740.65,1702.1,1714.2,0,USD,
02/03/2021 00:00,1723.45,1738.55,1707.65,1735.85,0,USD,
01/03/2021 00:00,1739.45,1759.8,1719.8,1725.7,0,USD,
26/02/2021 00:00,1772.05,1775.85,1717.35,1732.9,0,USD,
25/02/2021 00:00,1803.25,1804.45,1765.45,1773.3,0,USD,
24/02/2021 00:00,1806.7,1813.85,1783.6,1803.625,0,USD,
23/02/2021 00:00,1810.0,1815.95,1795.8,1804.825,0,USD,
22/02/2021 00:00,1787.4,1812.7,1780.8,1807.95,0,USD,
19/02/2021 00:00,1776.5,1791.55,1760.5,1782.575,0,USD,
18/02/2021 00:00,1776.6,1789.05,1768.4,1776.25,0,USD,
17/02/2021 00:00,1792.4,1795.25,1769.55,1775.725,0,USD,
16/02/2021 00:00,1819.65,1826.5,1789.42,1794.45,0,USD,
15/02/2021 00:00,1822.43,1827.1,1816.15,1818.85,0,USD,
12/02/2021 00:00,1826.55,1830.8,1810.65,1822.45,0,USD,
11/02/2021 00:00,1844.1,1847.6,1821.0,1826.575,0,USD,
10/02/2021 00:00,1838.75,1855.4,1834.2,1842.225,0,USD,
09/02/2021 00:00,1832.2,1832.2,1813.8,1836.5,0,USD,
08/02/2021 00:00,1832.2,1832.2,1813.8,1832.9,0,USD,
05/02/2021 00:00,1832.2,1832.2,1813.8,1812.1,0,USD,
04/02/2021 00:00,1832.2,1832.2,1813.8,1791.3,0,USD,
03/02/2021 00:00,1801.4,1803.8,1801.4,1833.9,0,USD,
02/02/2021 00:00,1801.4,1803.8,1801.4,1833.1,0,USD,
01/02/2021 00:00,1801.4,1803.8,1801.4,1861.8,0,USD,
29/01/2021 00:00,1801.4,1803.8,1801.4,1848.7,0,USD,
28/01/2021 00:00,1801.4,1803.8,1801.4,1839.6,0,USD,
27/01/2021 00:00,1801.4,1803.8,1801.4,1846.6,0,USD,
26/01/2021 00:00,1801.4,1803.8,1801.4,1852.2,0,USD,
25/01/2021 00:00,1801.4,1803.8,1801.4,1856.3,0,USD,
22/01/2021 00:00,1801.4,1803.8,1801.4,1856.6,0,USD,
21/01/2021 00:00,1801.4,1803.8,1801.4,1866.3,0,USD,
20/01/2021 00:00,1801.4,1803.8,1801.4,1866.6,0,USD,
19/01/2021 00:00,1801.4,1803.8,1801.4,1841.0,0,USD,
18/01/2021 00:00,1801.4,1803.8,1801.4,1830.1,0,USD,
15/01/2021 00:00,1801.4,1803.8,1801.4,1830.1,0,USD,
14/01/2021 00:00,1801.4,1803.8,1801.4,1853.0,0,USD,
13/01/2021 00:00,1801.4,1803.8,1801.4,1855.5,0,USD,
12/01/2021 00:00,1801.4,1803.8,1801.4,1844.3,0,USD,
11/01/2021 00:00,1801.4,1803.8,1801.4,1851.0,0,USD,
08/01/2021 00:00,1801.4,1803.8,1801.4,1835.7,0,USD,
07/01/2021 00:00,1801.4,1803.8,1801.4,1913.1,0,USD,
06/01/2021 00:00,1801.4,1803.8,1801.4,1907.4,0,USD,
05/01/2021 00:00,1801.4,1803.8,1801.4,1951.6,0,USD,
04/01/2021 00:00,1801.4,1803.8,1801.4,1942.4,0,USD,
31/12/2020 00:00,1801.4,1803.8,1801.4,1891.6,0,USD,
30/12/2020 00:00,1801.4,1803.8,1801.4,1889.0,0,USD,
29/12/2020 00:00,1801.4,1803.8,1801.4,1878.7,0,USD,
28/12/2020 00:00,1801.4,1803.8,1801.4,1874.0,0,USD,
24/12/2020 00:00,1801.4,1803.8,1801.4,1874.0,0,USD,
23/12/2020 00:00,1801.4,1803.8,1801.4,1874.0,0,USD,
22/12/2020 00:00,1801.4,1803.8,1801.4,1865.9,0,USD,
21/12/2020 00:00,1801.4,1803.8,1801.4,1878.3,0,USD,
18/12/2020 00:00,1801.4,1803.8,1801.4,1883.7,0,USD,
17/12/2020 00:00,1801.4,1803.8,1801.4,1885.4,0,USD,
16/12/2020 00:00,1801.4,1803.8,1801.4,1855.5,0,USD,
15/12/2020 00:00,1801.4,1803.8,1801.4,1852.2,0,USD,
14/12/2020 00:00,1801.4,1803.8,1801.4,1828.9,0,USD,
11/12/2020 00:00,1801.4,1803.8,1801.4,1839.5,0,USD,
10/12/2020 00:00,1801.4,1803.8,1801.4,1833.8,0,USD,
09/12/2020 00:00,1801.4,1803.8,1801.4,1836.4,0,USD,
08/12/2020 00:00,1801.4,1803.8,1801.4,1870.4,0,USD,
07/12/2020 00:00,1801.4,1803.8,1801.4,1862.0,0,USD,
04/12/2020 00:00,1801.4,1803.8,1801.4,1836.6,0,USD,
03/12/2020 00:00,1801.4,1803.8,1801.4,1837.8,0,USD,
02/12/2020 00:00,1801.4,1803.8,1801.4,1826.9,0,USD,
01/12/2020 00:00,1801.4,1803.8,1801.4,1815.2,0,USD,
30/11/2020 00:00,1801.4,1803.8,1801.4,1778.2,0,USD,
27/11/2020 00:00,1801.4,1803.8,1801.4,1808.0,0,USD,
26/11/2020 00:00,1801.4,1803.8,1801.4,1805.7,0,USD,
25/11/2020 00:00,1801.4,1803.8,1801.4,1805.7,0,USD,
24/11/2020 00:00,1955.6,1963.2,1847.1,1806.9,0,USD,
23/11/2020 00:00,1955.6,1963.2,1847.1,1840.1,0,USD,
20/11/2020 00:00,1955.6,1963.2,1847.1,1874.3,0,USD,
19/11/2020 00:00,1955.6,1963.2,1847.1,1862.7,0,USD,
18/11/2020 00:00,1955.6,1963.2,1847.1,1874.7,0,USD,
17/11/2020 00:00,1955.6,1963.2,1847.1,1886.1,0,USD,
16/11/2020 00:00,1955.6,1963.2,1847.1,1889.2,0,USD,
13/11/2020 00:00,1955.6,1963.2,1847.1,1887.0,0,USD,
12/11/2020 00:00,1955.6,1963.2,1847.1,1875.3,0,USD,
11/11/2020 00:00,1955.6,1963.2,1847.1,1863.4,0,USD,
10/11/2020 00:00,1955.6,1963.2,1847.1,1877.1,0,USD,
09/11/2020 00:00,1955.6,1963.2,1847.1,1853.2,0,USD,
06/11/2020 00:00,1940.8,1958.8,1940.8,1950.3,0,USD,
05/11/2020 00:00,1901.7,1948.0,1901.7,1945.3,0,USD,
04/11/2020 00:00,1893.8,1907.0,1885.3,1894.6,0,USD,
03/11/2020 00:00,1891.5,1905.7,1891.5,1908.5,0,USD,
02/11/2020 00:00,1872.9,1894.0,1872.9,1890.4,0,USD,
30/10/2020 00:00,1862.8,1886.6,1862.8,1877.4,0,USD,
29/10/2020 00:00,1870.9,1870.9,1858.8,1865.6,0,USD,
28/10/2020 00:00,1870.9,1870.9,1870.9,1876.2,0,USD,
27/10/2020 00:00,1904.6,1908.3,1904.4,1908.8,0,USD,
26/10/2020 00:00,1896.0,1907.0,1893.5,1902.7,0,USD,
23/10/2020 00:00,1899.9,1913.3,1896.2,1902.0,0,USD,
22/10/2020 00:00,1924.3,1924.3,1898.2,1901.1,0,USD,
21/10/2020 00:00,1913.6,1927.3,1913.6,1924.6,0,USD,
20/10/2020 00:00,1901.3,1909.1,1896.1,1910.4,0,USD,
19/10/2020 00:00,1907.3,1907.8,1899.5,1906.4,0,USD,
16/10/2020 00:00,1898.5,1898.5,1898.5,1900.8,0,USD,
15/10/2020 00:00,1897.3,1906.3,1889.6,1903.2,0,USD,
14/10/2020 00:00,1889.7,1910.8,1882.5,1901.3,0,USD,
13/10/2020 00:00,1921.9,1922.2,1887.0,1888.5,0,USD,
12/10/2020 00:00,1924.0,1926.5,1921.6,1922.5,0,USD,
09/10/2020 00:00,1909.3,1929.1,1905.1,1919.5,0,USD,
08/10/2020 00:00,1893.0,1893.0,1882.7,1888.6,0,USD,
07/10/2020 00:00,1874.1,1889.8,1873.1,1883.6,0,USD,
06/10/2020 00:00,1906.6,1918.0,1889.3,1901.1,0,USD,
05/10/2020 00:00,1898.9,1915.6,1884.7,1912.5,0,USD,
02/10/2020 00:00,1893.9,1913.0,1893.9,1900.2,0,USD,
01/10/2020 00:00,1884.1,1909.6,1882.5,1908.4,0,USD,
30/09/2020 00:00,1893.0,1899.7,1879.8,1887.5,0,USD,
29/09/2020 00:00,1856.3,1895.0,1872.4,1894.3,0,USD,
28/09/2020 00:00,1856.3,1856.3,1856.3,1872.8,0,USD,
25/09/2020 00:00,1856.3,1856.3,1856.3,1857.7,0,USD,
24/09/2020 00:00,1851.5,1864.5,1851.5,1868.3,0,USD,
23/09/2020 00:00,1875.5,1875.5,1875.5,1859.9,0,USD,
22/09/2020 00:00,1913.1,1913.1,1913.1,1898.6,0,USD,
21/09/2020 00:00,1946.2,1946.2,1883.4,1901.2,0,USD,
18/09/2020 00:00,1950.5,1952.0,1949.0,1952.1,0,USD,
17/09/2020 00:00,1939.0,1946.0,1933.7,1940.0,0,USD,
16/09/2020 00:00,1961.3,1961.4,1956.7,1960.2,0,USD,
15/09/2020 00:00,1955.8,1968.5,1955.8,1956.3,0,USD,
14/09/2020 00:00,1946.3,1946.5,1943.0,1953.1,0,USD,
11/09/2020 00:00,1944.0,1949.5,1938.7,1937.8,0,USD,
10/09/2020 00:00,1944.1,1962.7,1944.1,1954.2,0,USD,
09/09/2020 00:00,1926.9,1946.2,1924.6,1944.7,0,USD,
08/09/2020 00:00,1930.9,1937.9,1903.1,1933.0,0,USD,
07/09/2020 00:00,1930.9,1931.4,1930.9,1931.4,0,USD,
04/09/2020 00:00,1927.9,1939.7,1917.7,1923.9,0,USD,
03/09/2020 00:00,1937.1,1938.8,1923.0,1927.6,0,USD,
02/09/2020 00:00,1967.3,1967.3,1935.7,1934.4,0,USD,
01/09/2020 00:00,1961.7,1986.3,1961.7,1968.2,0,USD,
31/08/2020 00:00,1970.0,1971.3,1953.3,1967.6,0,USD,
28/08/2020 00:00,1948.9,1971.3,1948.9,1964.6,0,USD,
27/08/2020 00:00,1948.9,1972.5,1948.9,1921.6,0,USD,
26/08/2020 00:00,1909.7,1926.6,1909.7,1940.7,0,USD,
25/08/2020 00:00,1927.5,1928.5,1912.0,1911.8,0,USD,
24/08/2020 00:00,1930.2,1940.0,1922.2,1927.7,0,USD,
21/08/2020 00:00,1941.0,1945.0,1908.9,1934.6,0,USD,
20/08/2020 00:00,1941.2,1948.3,1922.3,1933.8,0,USD,
19/08/2020 00:00,1980.0,1980.0,1938.7,1958.7,0,USD,
18/08/2020 00:00,2001.1,2002.8,1972.1,1999.4,0,USD,
17/08/2020 00:00,1949.6,1981.0,1949.6,1985.0,0,USD,
14/08/2020 00:00,1938.7,1947.4,1937.7,1937.0,0,USD,
13/08/2020 00:00,1921.5,1945.0,1916.9,1945.0,0,USD,
12/08/2020 00:00,1923.0,1946.6,1871.6,1934.9,0,USD,
11/08/2020 00:00,2012.4,2016.0,1904.0,1932.6,0,USD,
10/08/2020 00:00,2026.4,2043.8,2017.5,2024.4,0,USD,
07/08/2020 00:00,2040.1,2055.0,2009.6,2010.1,0,USD,
06/08/2020 00:00,2045.5,2063.0,2040.0,2051.5,0,USD,
05/08/2020 00:00,2024.0,2050.2,2011.0,2031.1,0,USD,
04/08/2020 00:00,1971.0,2016.2,1968.8,2001.2,0,USD,
03/08/2020 00:00,1984.3,1984.3,1955.5,1966.0,0,USD,
31/07/2020 00:00,1948.6,1981.1,1948.0,1962.8,0,USD,
30/07/2020 00:00,1953.2,1953.2,1930.0,1942.3,0,USD,
29/07/2020 00:00,1953.2,1953.2,1952.6,1953.5,0,USD,
28/07/2020 00:00,1931.5,1931.5,1928.6,1944.7,0,USD,
27/07/2020 00:00,1901.7,1938.0,1901.5,1931.0,0,USD,
24/07/2020 00:00,1884.3,1884.3,1884.3,1897.3,0,USD,
23/07/2020 00:00,1868.7,1890.3,1868.5,1889.1,0,USD,
22/07/2020 00:00,1858.1,1867.0,1854.7,1864.1,0,USD,
21/07/2020 00:00,1822.0,1840.4,1822.0,1842.4,0,USD,
20/07/2020 00:00,1807.0,1817.3,1807.0,1815.9,0,USD,
17/07/2020 00:00,1798.5,1800.8,1798.5,1808.3,0,USD,
16/07/2020 00:00,1810.9,1810.9,1794.3,1798.7,0,USD,
15/07/2020 00:00,1806.1,1813.5,1806.1,1811.4,0,USD,
14/07/2020 00:00,1791.0,1811.5,1791.0,1810.6,0,USD,
13/07/2020 00:00,1805.0,1805.0,1805.0,1811.0,0,USD,
10/07/2020 00:00,1805.5,1805.5,1797.7,1798.2,0,USD,
09/07/2020 00:00,1816.1,1819.8,1809.3,1799.2,0,USD,
08/07/2020 00:00,1801.5,1817.9,1801.5,1815.5,0,USD,
07/07/2020 00:00,1789.3,1803.9,1783.3,1804.2,0,USD,
06/07/2020 00:00,1788.2,1790.1,1788.2,1788.5,0,USD,
03/07/2020 00:00,1773.4,1783.7,1768.7,1781.8,0,USD,
02/07/2020 00:00,1773.4,1783.7,1768.7,1784.0,0,USD,
01/07/2020 00:00,1793.6,1798.0,1765.8,1773.2,0,USD,
30/06/2020 00:00,1777.3,1793.2,1774.4,1793.0,0,USD,
29/06/2020 00:00,1779.8,1780.2,1774.3,1774.8,0,USD,
26/06/2020 00:00,1766.0,1766.0,1764.7,1772.5,0,USD,
25/06/2020 00:00,1761.7,1764.8,1759.8,1762.1,0,USD,
24/06/2020 00:00,1778.3,1783.1,1764.5,1765.8,0,USD,
23/06/2020 00:00,1755.4,1775.0,1754.2,1772.1,0,USD,
22/06/2020 00:00,1755.2,1767.6,1750.5,1756.7,0,USD,
19/06/2020 00:00,1723.7,1750.7,1723.5,1745.9,0,USD,
18/06/2020 00:00,1730.5,1734.1,1717.3,1724.8,0,USD,
17/06/2020 00:00,1714.7,1728.6,1714.7,1729.2,0,USD,
16/06/2020 00:00,1726.3,1726.3,1722.4,1729.6,0,USD,
15/06/2020 00:00,1730.0,1730.0,1703.3,1720.3,0,USD,
12/06/2020 00:00,1724.9,1743.0,1724.9,1729.3,0,USD,
11/06/2020 00:00,1737.2,1744.1,1720.0,1732.0,0,USD,
10/06/2020 00:00,1716.1,1740.8,1711.9,1713.3,0,USD,
09/06/2020 00:00,1694.6,1720.9,1692.0,1714.7,0,USD,
08/06/2020 00:00,1679.1,1699.4,1675.9,1698.3,0,USD,
05/06/2020 00:00,1711.8,1711.8,1668.6,1676.2,0,USD,
04/06/2020 00:00,1694.5,1718.0,1694.5,1718.9,0,USD,
03/06/2020 00:00,1726.3,1726.3,1684.5,1697.8,0,USD,
02/06/2020 00:00,1743.0,1745.5,1721.8,1725.2,0,USD,
01/06/2020 00:00,1740.4,1747.0,1727.1,1737.8,0,USD,
29/05/2020 00:00,1718.8,1738.3,1715.1,1736.9,0,USD,
28/05/2020 00:00,1685.6,1727.8,1685.6,1713.3,0,USD,
27/05/2020 00:00,1685.6,1692.8,1685.6,1710.3,0,USD,
26/05/2020 00:00,1726.4,1726.4,1707.4,1704.8,0,USD,
25/05/2020 00:00,1726.4,1726.4,1726.4,1726.4,0,USD,
22/05/2020 00:00,1726.6,1726.7,1726.6,1734.6,0,USD,
21/05/2020 00:00,1746.8,1746.8,1723.4,1720.5,0,USD,
20/05/2020 00:00,1751.6,1752.1,1745.6,1750.6,0,USD,
19/05/2020 00:00,1749.3,1749.5,1749.3,1744.2,0,USD,
18/05/2020 00:00,1755.7,1770.5,1734.1,1731.8,0,USD,
15/05/2020 00:00,1739.7,1751.4,1739.7,1753.4,0,USD,
14/05/2020 00:00,1724.3,1743.1,1720.5,1738.1,0,USD,
13/05/2020 00:00,1702.0,1721.3,1701.9,1713.9,0,USD,
12/05/2020 00:00,1699.3,1713.1,1699.3,1704.4,0,USD,
11/05/2020 00:00,1702.3,1704.5,1690.2,1695.3,0,USD,
08/05/2020 00:00,1726.2,1728.9,1703.8,1709.9,0,USD,
07/05/2020 00:00,1686.2,1721.6,1685.6,1721.8,0,USD,
06/05/2020 00:00,1704.0,1704.0,1685.0,1684.2,0,USD,
05/05/2020 00:00,1701.5,1704.0,1697.2,1704.4,0,USD,
04/05/2020 00:00,1702.6,1709.0,1699.6,1706.9,0,USD,
30/04/2020 00:00,1719.3,1719.3,1680.8,1684.2,0,USD,
29/04/2020 00:00,1716.6,1713.5,1702.0,1703.4,0,USD,
28/04/2020 00:00,1716.6,1716.6,1707.1,1710.5,0,USD,
